Date,Year,County,Cumulative_cases,Cumulative_deaths,Daily_cases,Daily_deaths
8/23/2020,2020,Sarpy,2658,15,0,0
8/24/2020,2020,Sarpy,2697,15,39,0
8/25/2020,2020,Sarpy,2721,15,24,0
8/26/2020,2020,Sarpy,2735,15,14,0
8/27/2020,2020,Sarpy,2753,15,18,0
8/28/2020,2020,Sarpy,2772,17,19,2
8/29/2020,2020,Sarpy,2812,17,40,0
8/30/2020,2020,Sarpy,2832,17,20,0
8/31/2020,2020,Sarpy,2841,17,9,0
9/1/2020,2020,Sarpy,2885,17,44,0
9/2/2020,2020,Sarpy,2899,17,14,0
9/3/2020,2020,Sarpy,2907,17,8,0
9/4/2020,2020,Sarpy,2930,17,23,0
9/5/2020,2020,Sarpy,2945,17,15,0
9/6/2020,2020,Sarpy,2950,17,5,0
9/7/2020,2020,Sarpy,2974,17,24,0
9/8/2020,2020,Sarpy,2988,17,14,0
9/9/2020,2020,Sarpy,3024,22,36,5
9/10/2020,2020,Sarpy,3055,22,31,0
9/11/2020,2020,Sarpy,3088,22,33,0
9/12/2020,2020,Sarpy,3108,22,20,0
9/13/2020,2020,Sarpy,3120,22,12,0
9/14/2020,2020,Sarpy,3179,22,59,0
9/15/2020,2020,Sarpy,3209,22,30,0
9/16/2020,2020,Sarpy,3250,23,41,1
9/17/2020,2020,Sarpy,3289,23,39,0
9/18/2020,2020,Sarpy,3320,23,31,0
9/19/2020,2020,Sarpy,3356,23,36,0
9/20/2020,2020,Sarpy,3381,23,25,0
9/21/2020,2020,Sarpy,3407,26,26,3
9/22/2020,2020,Sarpy,3439,26,32,0
9/23/2020,2020,Sarpy,3489,26,50,0
9/24/2020,2020,Sarpy,3520,26,31,0
9/25/2020,2020,Sarpy,3547,26,27,0
9/26/2020,2020,Sarpy,3598,26,51,0
9/27/2020,2020,Sarpy,3640,26,42,0
9/28/2020,2020,Sarpy,3687,26,47,0
9/29/2020,2020,Sarpy,3729,26,42,0
9/30/2020,2020,Sarpy,3778,26,49,0
10/1/2020,2020,Sarpy,3832,27,54,1
10/2/2020,2020,Sarpy,3896,27,64,0
10/3/2020,2020,Sarpy,3932,28,36,1
10/4/2020,2020,Sarpy,3966,28,34,0
10/5/2020,2020,Sarpy,4000,30,34,2
10/6/2020,2020,Sarpy,4066,30,66,0
10/7/2020,2020,Sarpy,4114,30,48,0
10/8/2020,2020,Sarpy,4190,32,76,2
10/9/2020,2020,Sarpy,4190,32,0,0
10/10/2020,2020,Sarpy,4388,32,198,0
10/11/2020,2020,Sarpy,4441,32,53,0
10/12/2020,2020,Sarpy,4493,32,52,0
10/13/2020,2020,Sarpy,4573,32,80,0
10/14/2020,2020,Sarpy,4680,32,107,0
10/15/2020,2020,Sarpy,4813,36,133,4
10/16/2020,2020,Sarpy,4986,36,173,0
10/17/2020,2020,Sarpy,5052,36,66,0
10/18/2020,2020,Sarpy,5119,36,67,0
10/19/2020,2020,Sarpy,5181,36,62,0
10/20/2020,2020,Sarpy,5237,36,56,0
10/21/2020,2020,Sarpy,5303,36,66,0
10/22/2020,2020,Sarpy,5398,36,95,0
10/23/2020,2020,Sarpy,5491,36,93,0
10/24/2020,2020,Sarpy,5547,37,56,1
10/25/2020,2020,Sarpy,5586,37,39,0
10/26/2020,2020,Sarpy,5651,37,65,0
10/27/2020,2020,Sarpy,5739,37,88,0
10/28/2020,2020,Sarpy,5859,37,120,0
10/29/2020,2020,Sarpy,5981,38,122,1
10/30/2020,2020,Sarpy,6105,38,124,0
10/31/2020,2020,Sarpy,6195,39,90,1
11/1/2020,2020,Sarpy,6275,39,80,0
11/2/2020,2020,Sarpy,6426,39,151,0
11/3/2020,2020,Sarpy,6534,39,108,0
11/4/2020,2020,Sarpy,6729,39,195,0
11/5/2020,2020,Sarpy,6927,39,198,0
11/6/2020,2020,Sarpy,7128,41,201,2
11/7/2020,2020,Sarpy,7286,41,158,0
11/8/2020,2020,Sarpy,7457,41,171,0
11/9/2020,2020,Sarpy,7601,41,144,0
11/10/2020,2020,Sarpy,7745,44,144,3
11/11/2020,2020,Sarpy,7941,44,196,0
11/12/2020,2020,Sarpy,8200,46,259,2
11/13/2020,2020,Sarpy,8400,46,200,0
11/14/2020,2020,Sarpy,8562,46,162,0
11/15/2020,2020,Sarpy,8656,46,94,0
11/16/2020,2020,Sarpy,9172,46,516,0
11/17/2020,2020,Sarpy,9372,46,200,0
11/18/2020,2020,Sarpy,9599,46,227,0
11/19/2020,2020,Sarpy,9831,52,232,6
11/20/2020,2020,Sarpy,10021,55,190,3
11/21/2020,2020,Sarpy,10167,56,146,1
11/22/2020,2020,Sarpy,10260,56,93,0
11/23/2020,2020,Sarpy,10393,56,133,0
11/24/2020,2020,Sarpy,10536,56,143,0
11/25/2020,2020,Sarpy,10717,56,181,0
11/26/2020,2020,Sarpy,11097,56,380,0
11/27/2020,2020,Sarpy,11203,56,106,0
11/28/2020,2020,Sarpy,11305,56,102,0
11/29/2020,2020,Sarpy,11443,56,138,0
11/30/2020,2020,Sarpy,11647,56,204,0
12/1/2020,2020,Sarpy,11825,58,178,2
12/2/2020,2020,Sarpy,12001,60,176,2
12/3/2020,2020,Sarpy,12200,60,199,0
12/4/2020,2020,Sarpy,12312,60,112,0
12/5/2020,2020,Sarpy,12665,60,353,0
12/6/2020,2020,Sarpy,12816,60,151,0
12/7/2020,2020,Sarpy,12940,60,124,0
12/8/2020,2020,Sarpy,13106,64,166,4
12/9/2020,2020,Sarpy,13257,64,151,0
12/10/2020,2020,Sarpy,13422,64,165,0
12/11/2020,2020,Sarpy,13541,64,119,0
12/12/2020,2020,Sarpy,13626,64,85,0
12/13/2020,2020,Sarpy,13788,64,162,0
12/14/2020,2020,Sarpy,13844,64,56,0
12/15/2020,2020,Sarpy,13997,64,153,0
12/16/2020,2020,Sarpy,14122,66,125,2
12/17/2020,2020,Sarpy,14303,67,181,1
12/18/2020,2020,Sarpy,14430,67,127,0
12/19/2020,2020,Sarpy,14484,67,54,0
12/20/2020,2020,Sarpy,14615,67,131,0
12/21/2020,2020,Sarpy,14710,67,95,0
12/22/2020,2020,Sarpy,14861,67,151,0
12/23/2020,2020,Sarpy,15003,72,142,5
12/24/2020,2020,Sarpy,15073,72,70,0
12/25/2020,2020,Sarpy,15172,72,99,0
12/26/2020,2020,Sarpy,15191,72,19,0
12/27/2020,2020,Sarpy,15266,72,75,0
12/28/2020,2020,Sarpy,15384,72,118,0
12/29/2020,2020,Sarpy,15481,72,97,0
12/30/2020,2020,Sarpy,15637,72,156,0
12/31/2020,2020,Sarpy,15804,78,167,6
1/1/2021,2021,Sarpy,15923,78,119,0
1/2/2021,2021,Sarpy,15999,78,76,0
1/3/2021,2021,Sarpy,16111,78,112,0
1/4/2021,2021,Sarpy,16162,78,51,0
1/5/2021,2021,Sarpy,16296,78,134,0
1/6/2021,2021,Sarpy,16460,79,164,1
1/7/2021,2021,Sarpy,16549,79,89,0
1/8/2021,2021,Sarpy,16644,79,95,0
1/9/2021,2021,Sarpy,16759,79,115,0
1/10/2021,2021,Sarpy,16805,79,46,0
1/11/2021,2021,Sarpy,16871,79,66,0
1/12/2021,2021,Sarpy,16973,79,102,0
1/13/2021,2021,Sarpy,17119,79,146,0
1/14/2021,2021,Sarpy,17215,79,96,0
1/15/2021,2021,Sarpy,17309,82,94,3
1/16/2021,2021,Sarpy,17309,82,0,0
1/17/2021,2021,Sarpy,17431,86,122,4
1/18/2021,2021,Sarpy,17450,86,19,0
1/19/2021,2021,Sarpy,17450,86,0,0
1/20/2021,2021,Sarpy,17702,88,252,2
1/21/2021,2021,Sarpy,17799,89,97,1
1/22/2021,2021,Sarpy,17886,89,87,0
1/23/2021,2021,Sarpy,17937,89,51,0
1/24/2021,2021,Sarpy,17980,89,43,0
1/25/2021,2021,Sarpy,18046,93,66,4
1/26/2021,2021,Sarpy,18059,93,13,0
1/27/2021,2021,Sarpy,18112,93,53,0
1/28/2021,2021,Sarpy,18208,93,96,0
1/29/2021,2021,Sarpy,18208,93,0,0
1/30/2021,2021,Sarpy,18328,93,120,0
1/31/2021,2021,Sarpy,18348,93,20,0
2/1/2021,2021,Sarpy,18391,93,43,0
2/2/2021,2021,Sarpy,18439,93,48,0
2/3/2021,2021,Sarpy,18524,93,85,0
2/4/2021,2021,Sarpy,18601,102,77,9
2/5/2021,2021,Sarpy,18662,102,61,0
2/6/2021,2021,Sarpy,18706,102,44,0
2/7/2021,2021,Sarpy,18752,102,46,0
2/8/2021,2021,Sarpy,18781,102,29,0
2/9/2021,2021,Sarpy,18818,102,37,0
2/10/2021,2021,Sarpy,18876,102,58,0
2/11/2021,2021,Sarpy,18924,102,48,0
2/12/2021,2021,Sarpy,18978,104,54,2
2/13/2021,2021,Sarpy,19346,104,368,0
2/14/2021,2021,Sarpy,19378,104,32,0
2/15/2021,2021,Sarpy,19389,104,11,0
2/16/2021,2021,Sarpy,19407,104,18,0
2/17/2021,2021,Sarpy,19422,104,15,0
2/18/2021,2021,Sarpy,19442,104,20,0
2/19/2021,2021,Sarpy,19492,105,50,1
2/20/2021,2021,Sarpy,19550,105,58,0
2/21/2021,2021,Sarpy,19583,105,33,0
2/22/2021,2021,Sarpy,19600,105,17,0
2/23/2021,2021,Sarpy,19665,105,65,0
2/24/2021,2021,Sarpy,19713,105,48,0
2/25/2021,2021,Sarpy,19770,105,57,0
2/26/2021,2021,Sarpy,19806,105,36,0
2/27/2021,2021,Sarpy,19852,105,46,0
2/28/2021,2021,Sarpy,19880,105,28,0
3/1/2021,2021,Sarpy,19903,105,23,0
3/2/2021,2021,Sarpy,19952,105,49,0
3/3/2021,2021,Sarpy,19994,105,42,0
3/4/2021,2021,Sarpy,20036,105,42,0
3/5/2021,2021,Sarpy,20072,108,36,3
3/6/2021,2021,Sarpy,20105,108,33,0
3/7/2021,2021,Sarpy,20194,108,89,0
3/8/2021,2021,Sarpy,20160,108,0,0
3/9/2021,2021,Sarpy,20197,108,3,0
3/10/2021,2021,Sarpy,20249,108,52,0
3/11/2021,2021,Sarpy,20288,108,39,0
3/12/2021,2021,Sarpy,20336,108,48,0
3/13/2021,2021,Sarpy,20369,108,33,0
3/14/2021,2021,Sarpy,20392,108,23,0
3/15/2021,2021,Sarpy,20405,108,13,0
3/16/2021,2021,Sarpy,20502,108,97,0
3/17/2021,2021,Sarpy,20479,108,0,0
3/18/2021,2021,Sarpy,20518,108,16,0
3/19/2021,2021,Sarpy,20545,108,27,0
3/20/2021,2021,Sarpy,20636,108,91,0
3/21/2021,2021,Sarpy,20650,108,14,0
3/22/2021,2021,Sarpy,20672,108,22,0
3/23/2021,2021,Sarpy,20638,108,0,0
3/24/2021,2021,Sarpy,20665,123,0,15
3/25/2021,2021,Sarpy,20715,123,43,0
3/26/2021,2021,Sarpy,20809,123,94,0
3/27/2021,2021,Sarpy,20832,123,23,0
3/28/2021,2021,Sarpy,20918,123,86,0
3/29/2021,2021,Sarpy,20947,123,29,0
3/30/2021,2021,Sarpy,20993,123,46,0
3/31/2021,2021,Sarpy,21052,123,59,0
4/1/2021,2021,Sarpy,21089,123,37,0
4/2/2021,2021,Sarpy,21347,123,258,0
4/3/2021,2021,Sarpy,21391,123,44,0
4/4/2021,2021,Sarpy,21428,123,37,0
4/5/2021,2021,Sarpy,21445,123,17,0
4/6/2021,2021,Sarpy,21499,123,54,0
4/7/2021,2021,Sarpy,21569,123,70,0
4/8/2021,2021,Sarpy,21639,123,70,0
4/9/2021,2021,Sarpy,21690,129,51,6
4/10/2021,2021,Sarpy,21763,129,73,0
4/11/2021,2021,Sarpy,21790,129,27,0
4/12/2021,2021,Sarpy,21823,129,33,0
4/13/2021,2021,Sarpy,21881,130,58,1
4/14/2021,2021,Sarpy,21940,126,59,0
4/15/2021,2021,Sarpy,21975,126,35,0
4/16/2021,2021,Sarpy,22035,126,60,0
4/17/2021,2021,Sarpy,22087,129,52,0
4/18/2021,2021,Sarpy,22101,129,14,0
4/19/2021,2021,Sarpy,22117,129,16,0
4/20/2021,2021,Sarpy,22156,129,39,0
4/21/2021,2021,Sarpy,22199,129,43,0
4/22/2021,2021,Sarpy,22246,129,47,0
4/23/2021,2021,Sarpy,22279,129,33,0
4/24/2021,2021,Sarpy,22331,129,52,0
4/25/2021,2021,Sarpy,22349,129,18,0
4/26/2021,2021,Sarpy,22367,129,18,0
4/27/2021,2021,Sarpy,22391,129,24,0
4/28/2021,2021,Sarpy,22425,129,34,0
4/29/2021,2021,Sarpy,22454,129,29,0
4/30/2021,2021,Sarpy,22483,129,29,0
5/1/2021,2021,Sarpy,22517,129,34,0
5/2/2021,2021,Sarpy,22532,129,15,0
5/3/2021,2021,Sarpy,22550,129,18,0
5/4/2021,2021,Sarpy,22574,129,24,0
5/5/2021,2021,Sarpy,22597,129,23,0
5/6/2021,2021,Sarpy,22626,129,29,0
5/7/2021,2021,Sarpy,22649,129,23,0
5/8/2021,2021,Sarpy,22675,129,26,0
5/9/2021,2021,Sarpy,22685,129,10,0
5/10/2021,2021,Sarpy,22698,129,13,0
5/11/2021,2021,Sarpy,22710,129,12,0
5/12/2021,2021,Sarpy,22740,129,30,0
5/13/2021,2021,Sarpy,22763,132,23,2
5/14/2021,2021,Sarpy,22777,132,14,0
5/15/2021,2021,Sarpy,22777,132,0,0
5/16/2021,2021,Sarpy,22777,132,0,0
5/17/2021,2021,Sarpy,22801,132,24,0
5/18/2021,2021,Sarpy,22810,132,9,0
5/19/2021,2021,Sarpy,22814,132,4,0
5/20/2021,2021,Sarpy,22833,132,19,0
5/21/2021,2021,Sarpy,22842,132,9,0
5/22/2021,2021,Sarpy,22842,132,0,0
5/23/2021,2021,Sarpy,22842,132,0,0
5/24/2021,2021,Sarpy,22849,131,7,0
5/25/2021,2021,Sarpy,22854,131,5,0
5/26/2021,2021,Sarpy,22854,131,0,0
5/27/2021,2021,Sarpy,22854,131,0,0
5/28/2021,2021,Sarpy,22365,131,0,0
5/29/2021,2021,Sarpy,22365,131,0,0
5/30/2021,2021,Sarpy,22365,131,0,0
5/31/2021,2021,Sarpy,22375,131,0,0
6/1/2021,2021,Sarpy,22375,131,0,0
6/2/2021,2021,Sarpy,22377,131,0,0
6/3/2021,2021,Sarpy,22387,132,0,0
6/4/2021,2021,Sarpy,22387,132,0,0
6/5/2021,2021,Sarpy,22387,132,0,0
6/6/2021,2021,Sarpy,22393,132,0,0
6/7/2021,2021,Sarpy,22393,132,0,0
6/8/2021,2021,Sarpy,22400,132,0,0
6/9/2021,2021,Sarpy,22400,132,0,0
6/10/2021,2021,Sarpy,22403,132,0,0
6/11/2021,2021,Sarpy,22406,132,0,0
6/12/2021,2021,Sarpy,22406,132,0,0
6/13/2021,2021,Sarpy,22406,132,0,0
6/14/2021,2021,Sarpy,22417,132,0,0
6/15/2021,2021,Sarpy,22419,132,0,0
6/16/2021,2021,Sarpy,22419,132,0,0
6/17/2021,2021,Sarpy,22427,132,0,0
6/18/2021,2021,Sarpy,22430,132,0,0
6/19/2021,2021,Sarpy,22430,132,0,0
6/20/2021,2021,Sarpy,22430,132,0,0
6/21/2021,2021,Sarpy,22433,132,0,0
6/22/2021,2021,Sarpy,22433,132,0,0
6/23/2021,2021,Sarpy,22433,132,0,0
6/24/2021,2021,Sarpy,22438,132,0,0
6/25/2021,2021,Sarpy,22440,132,0,0
6/26/2021,2021,Sarpy,22440,132,0,0
6/27/2021,2021,Sarpy,22440,132,0,0
6/28/2021,2021,Sarpy,22440,132,0,0
6/29/2021,2021,Sarpy,22445,132,0,0
6/30/2021,2021,Sarpy,22445,132,0,0
7/1/2021,2021,Sarpy,22448,132,0,0
7/2/2021,2021,Sarpy,22454,132,0,0
7/3/2021,2021,Sarpy,22454,132,0,0
7/4/2021,2021,Sarpy,22454,132,0,0
7/5/2021,2021,Sarpy,22454,132,0,0
7/6/2021,2021,Sarpy,22460,132,0,0
7/7/2021,2021,Sarpy,22460,132,0,0
7/8/2021,2021,Sarpy,22460,132,0,0
7/9/2021,2021,Sarpy,22472,132,0,0
7/10/2021,2021,Sarpy,22472,132,0,0
7/11/2021,2021,Sarpy,22472,132,0,0
7/12/2021,2021,Sarpy,22472,132,0,0
7/13/2021,2021,Sarpy,22472,134,0,2
7/14/2021,2021,Sarpy,22472,134,0,0
7/15/2021,2021,Sarpy,22518,134,0,0
7/16/2021,2021,Sarpy,22518,134,0,0
7/17/2021,2021,Sarpy,22518,134,0,0
7/18/2021,2021,Sarpy,22518,134,0,0
7/19/2021,2021,Sarpy,22534,134,0,0
7/20/2021,2021,Sarpy,22539,134,0,0
7/21/2021,2021,Sarpy,22539,134,0,0
7/22/2021,2021,Sarpy,22562,134,0,0
7/23/2021,2021,Sarpy,22562,134,0,0
7/24/2021,2021,Sarpy,22562,134,0,0
7/25/2021,2021,Sarpy,22562,134,0,0
7/26/2021,2021,Sarpy,22610,134,0,0
7/27/2021,2021,Sarpy,22626,134,0,0
7/28/2021,2021,Sarpy,22626,134,0,0
7/29/2021,2021,Sarpy,22675,134,0,0
7/30/2021,2021,Sarpy,22696,134,0,0
7/31/2021,2021,Sarpy,22696,134,0,0
8/1/2021,2021,Sarpy,22696,134,0,0
8/2/2021,2021,Sarpy,22722,134,0,0
8/3/2021,2021,Sarpy,22748,136,0,2
8/4/2021,2021,Sarpy,22748,136,0,0
8/5/2021,2021,Sarpy,22811,136,0,0
8/6/2021,2021,Sarpy,22851,136,0,0
8/7/2021,2021,Sarpy,22851,136,0,0
8/8/2021,2021,Sarpy,22908,136,54,0
8/9/2021,2021,Sarpy,22908,136,0,0
8/10/2021,2021,Sarpy,22908,136,0,0
8/11/2021,2021,Sarpy,22975,136,67,0
8/12/2021,2021,Sarpy,23075,136,100,0
8/13/2021,2021,Sarpy,23139,136,64,0
8/14/2021,2021,Sarpy,23139,136,0,0
8/15/2021,2021,Sarpy,23207,136,68,0
8/16/2021,2021,Sarpy,23234,136,27,0
8/17/2021,2021,Sarpy,23296,136,62,0
8/18/2021,2021,Sarpy,23336,136,40,0
8/19/2021,2021,Sarpy,23389,136,53,0
8/20/2021,2021,Sarpy,23439,136,50,0
8/21/2021,2021,Sarpy,23439,136,0,0
8/22/2021,2021,Sarpy,23506,136,67,0
8/23/2021,2021,Sarpy,23506,136,0,0
8/24/2021,2021,Sarpy,23610,137,104,1
8/25/2021,2021,Sarpy,23714,137,104,0
8/26/2021,2021,Sarpy,23780,137,66,0
8/27/2021,2021,Sarpy,23780,137,0,0
8/28/2021,2021,Sarpy,23780,137,0,0
8/29/2021,2021,Sarpy,23956,137,176,0
8/30/2021,2021,Sarpy,24020,137,64,0
8/31/2021,2021,Sarpy,24213,137,193,0
9/1/2021,2021,Sarpy,24274,141,61,4
9/2/2021,2021,Sarpy,24392,141,118,0
9/3/2021,2021,Sarpy,24493,141,101,0
9/4/2021,2021,Sarpy,24493,141,0,0
9/5/2021,2021,Sarpy,24493,141,0,0
9/6/2021,2021,Sarpy,24702,141,209,0
9/7/2021,2021,Sarpy,24702,141,0,0
9/8/2021,2021,Sarpy,24782,141,80,0
9/9/2021,2021,Sarpy,24910,141,128,0
9/10/2021,2021,Sarpy,25000,144,90,3
9/11/2021,2021,Sarpy,25000,144,0,0
9/12/2021,2021,Sarpy,25000,144,0,0
9/13/2021,2021,Sarpy,25210,144,210,0
9/14/2021,2021,Sarpy,25210,144,0,0
9/15/2021,2021,Sarpy,25364,144,154,0
9/16/2021,2021,Sarpy,25422,145,58,1
9/17/2021,2021,Sarpy,25542,145,120,0
9/18/2021,2021,Sarpy,25542,145,0,0
9/19/2021,2021,Sarpy,25645,145,103,0
9/20/2021,2021,Sarpy,26342,145,697,0
9/21/2021,2021,Sarpy,26443,145,101,0
9/22/2021,2021,Sarpy,26509,150,66,5
9/23/2021,2021,Sarpy,26553,150,44,0
9/24/2021,2021,Sarpy,26627,150,74,0
9/25/2021,2021,Sarpy,26627,150,0,0
9/26/2021,2021,Sarpy,26627,150,0,0
9/27/2021,2021,Sarpy,26748,150,121,0
9/28/2021,2021,Sarpy,26849,156,101,6
9/29/2021,2021,Sarpy,26901,155,52,0
9/30/2021,2021,Sarpy,26973,155,72,0
10/1/2021,2021,Sarpy,27029,155,56,0
10/2/2021,2021,Sarpy,27029,155,0,0
10/3/2021,2021,Sarpy,27029,155,0,0
10/4/2021,2021,Sarpy,27163,155,134,0
10/5/2021,2021,Sarpy,27223,155,60,0
10/6/2021,2021,Sarpy,27284,155,61,0
10/7/2021,2021,Sarpy,27357,155,73,0
10/8/2021,2021,Sarpy,27433,155,76,0
10/9/2021,2021,Sarpy,27433,155,0,0
10/10/2021,2021,Sarpy,27433,155,0,0
10/11/2021,2021,Sarpy,27433,155,0,0
10/12/2021,2021,Sarpy,27562,155,129,0
10/13/2021,2021,Sarpy,27619,155,57,0
10/14/2021,2021,Sarpy,27699,155,80,0
10/15/2021,2021,Sarpy,27744,155,45,0
10/16/2021,2021,Sarpy,27744,155,0,0
10/17/2021,2021,Sarpy,27744,155,0,0
10/18/2021,2021,Sarpy,27833,169,89,13
10/19/2021,2021,Sarpy,27891,169,58,0
10/20/2021,2021,Sarpy,27953,169,62,0
10/21/2021,2021,Sarpy,28035,169,82,0
10/22/2021,2021,Sarpy,28035,169,0,0
10/23/2021,2021,Sarpy,28035,169,0,0
10/24/2021,2021,Sarpy,28035,169,0,0
10/25/2021,2021,Sarpy,28035,169,0,0
10/26/2021,2021,Sarpy,28035,169,0,0
10/27/2021,2021,Sarpy,28279,169,244,0
10/28/2021,2021,Sarpy,28279,172,0,3
10/29/2021,2021,Sarpy,28349,172,70,0
10/30/2021,2021,Sarpy,28349,172,0,0
10/31/2021,2021,Sarpy,28420,172,71,0
11/1/2021,2021,Sarpy,28565,172,145,0
11/2/2021,2021,Sarpy,28565,172,0,0
11/3/2021,2021,Sarpy,28745,172,180,0
11/4/2021,2021,Sarpy,28745,172,0,0
11/5/2021,2021,Sarpy,28745,172,0,0
11/6/2021,2021,Sarpy,28745,172,0,0
11/7/2021,2021,Sarpy,28745,172,0,0
11/8/2021,2021,Sarpy,29053,172,308,0
11/9/2021,2021,Sarpy,29151,172,98,0
11/10/2021,2021,Sarpy,29231,172,80,0
11/11/2021,2021,Sarpy,29330,172,99,0
11/12/2021,2021,Sarpy,29430,172,100,0
11/13/2021,2021,Sarpy,29430,172,0,0
11/14/2021,2021,Sarpy,29430,172,0,0
11/15/2021,2021,Sarpy,29609,176,179,4
11/16/2021,2021,Sarpy,29694,176,85,0
11/17/2021,2021,Sarpy,29780,176,86,0
11/18/2021,2021,Sarpy,29894,176,114,0
11/19/2021,2021,Sarpy,30021,176,127,0
11/20/2021,2021,Sarpy,30021,176,0,0
11/21/2021,2021,Sarpy,30021,176,0,0
11/22/2021,2021,Sarpy,30213,176,192,0
11/23/2021,2021,Sarpy,30343,176,130,0
11/24/2021,2021,Sarpy,30447,176,104,0
11/25/2021,2021,Sarpy,30447,176,0,0
11/26/2021,2021,Sarpy,30447,176,0,0
11/27/2021,2021,Sarpy,30447,176,0,0
11/28/2021,2021,Sarpy,30447,176,0,0
11/29/2021,2021,Sarpy,30754,176,307,0
11/30/2021,2021,Sarpy,30968,176,214,0
12/1/2021,2021,Sarpy,31113,176,145,0
12/2/2021,2021,Sarpy,31244,178,131,2
12/3/2021,2021,Sarpy,31411,178,167,0
12/4/2021,2021,Sarpy,31411,178,0,0
12/5/2021,2021,Sarpy,31411,178,0,0
12/6/2021,2021,Sarpy,31628,178,217,0
12/7/2021,2021,Sarpy,31769,188,141,10
12/8/2021,2021,Sarpy,31890,188,121,0
12/9/2021,2021,Sarpy,32050,188,160,0
12/10/2021,2021,Sarpy,32142,188,92,0
12/11/2021,2021,Sarpy,32142,188,0,0
12/12/2021,2021,Sarpy,32142,188,0,0
12/13/2021,2021,Sarpy,32326,188,184,0
12/14/2021,2021,Sarpy,32459,188,133,0
12/15/2021,2021,Sarpy,32554,188,95,0
12/16/2021,2021,Sarpy,32651,188,97,0
12/17/2021,2021,Sarpy,32736,188,85,0
12/18/2021,2021,Sarpy,32736,188,0,0
12/19/2021,2021,Sarpy,32736,188,0,0
12/20/2021,2021,Sarpy,32903,188,167,0
12/21/2021,2021,Sarpy,33006,188,103,0
12/22/2021,2021,Sarpy,33168,188,162,0
12/23/2021,2021,Sarpy,33275,188,107,0
12/24/2021,2021,Sarpy,33275,188,0,0
12/25/2021,2021,Sarpy,33275,188,0,0
12/26/2021,2021,Sarpy,33275,188,0,0
12/27/2021,2021,Sarpy,33275,188,0,0
12/28/2021,2021,Sarpy,33680,188,405,0
12/29/2021,2021,Sarpy,33911,188,231,0
12/30/2021,2021,Sarpy,34180,188,269,0
12/31/2021,2021,Sarpy,34180,188,0,0
1/1/2022,2022,Sarpy,34180,188,0,0
1/2/2022,2022,Sarpy,34453,188,273,0
1/3/2022,2022,Sarpy,35036,188,583,0
1/4/2022,2022,Sarpy,35343,188,307,0
1/5/2022,2022,Sarpy,35595,188,252,0
1/6/2022,2022,Sarpy,36063,207,468,19
1/7/2022,2022,Sarpy,36449,207,386,0
1/8/2022,2022,Sarpy,36449,207,0,0
1/9/2022,2022,Sarpy,36934,207,485,0
1/10/2022,2022,Sarpy,37524,207,590,0
1/11/2022,2022,Sarpy,38070,207,546,0
1/12/2022,2022,Sarpy,38498,210,428,3
1/13/2022,2022,Sarpy,39178,210,680,0
1/14/2022,2022,Sarpy,40002,210,824,0
1/15/2022,2022,Sarpy,40002,210,0,0
1/16/2022,2022,Sarpy,40002,210,0,0
1/17/2022,2022,Sarpy,41053,210,1051,0
1/18/2022,2022,Sarpy,41584,210,531,0
1/19/2022,2022,Sarpy,42145,210,561,0
1/20/2022,2022,Sarpy,42607,210,462,0
1/21/2022,2022,Sarpy,43342,216,735,6
1/22/2022,2022,Sarpy,43342,216,0,0
1/23/2022,2022,Sarpy,44196,216,854,0
1/24/2022,2022,Sarpy,44445,216,249,0
1/25/2022,2022,Sarpy,44956,216,511,0
1/26/2022,2022,Sarpy,45264,222,308,6
1/27/2022,2022,Sarpy,45640,222,376,0
1/28/2022,2022,Sarpy,45928,222,288,0
1/29/2022,2022,Sarpy,45928,222,0,0
1/30/2022,2022,Sarpy,46446,222,518,0
1/31/2022,2022,Sarpy,46446,222,0,0
2/1/2022,2022,Sarpy,46720,222,274,0
2/2/2022,2022,Sarpy,46926,223,206,1
2/3/2022,2022,Sarpy,47158,223,232,0
2/4/2022,2022,Sarpy,47337,235,179,12
2/5/2022,2022,Sarpy,47337,235,0,0
2/6/2022,2022,Sarpy,47337,235,0,0
2/7/2022,2022,Sarpy,47575,235,238,0
2/8/2022,2022,Sarpy,47927,235,352,0
2/9/2022,2022,Sarpy,48129,235,202,0
2/10/2022,2022,Sarpy,48231,235,102,0
2/11/2022,2022,Sarpy,48231,235,0,0
2/12/2022,2022,Sarpy,48231,235,0,0
2/13/2022,2022,Sarpy,48231,235,0,0
2/14/2022,2022,Sarpy,48402,235,171,0
2/15/2022,2022,Sarpy,48495,245,93,10
2/16/2022,2022,Sarpy,48589,245,94,0
2/17/2022,2022,Sarpy,48589,245,0,0
2/18/2022,2022,Sarpy,48684,245,95,0
2/19/2022,2022,Sarpy,48684,245,0,0
2/20/2022,2022,Sarpy,48684,245,0,0
2/21/2022,2022,Sarpy,48861,245,177,0
2/22/2022,2022,Sarpy,48861,245,0,0
2/23/2022,2022,Sarpy,48929,245,68,0
2/24/2022,2022,Sarpy,48929,245,0,0
2/25/2022,2022,Sarpy,48997,245,68,0
2/26/2022,2022,Sarpy,48997,245,0,0
2/27/2022,2022,Sarpy,48997,245,0,0
2/28/2022,2022,Sarpy,49389,245,392,0
3/1/2022,2022,Sarpy,49410,245,21,0
3/2/2022,2022,Sarpy,49436,245,26,0
3/3/2022,2022,Sarpy,49450,245,14,0
