"","sale_year","sale_month","ZCTA","year_month","variable","value"
"3565",2020,"July","68137",2020-07-01,"Median monthly sale price",204
"3566",2020,"July","68137",2020-07-01,"Mean monthly sale price",203.5696
"3567",2020,"July","68137",2020-07-01,"Sum of all sales",9160.632
"3568",2020,"July","68137",2020-07-01,"Total number of sales",45
"3569",2020,"July","68142",2020-07-01,"Median monthly sale price",235
"3570",2020,"July","68142",2020-07-01,"Mean monthly sale price",317.592
"3571",2020,"July","68142",2020-07-01,"Sum of all sales",6034.248
"3572",2020,"July","68142",2020-07-01,"Total number of sales",19
"3573",2020,"July","68144",2020-07-01,"Median monthly sale price",221
"3574",2020,"July","68144",2020-07-01,"Mean monthly sale price",232.215384615385
"3575",2020,"July","68144",2020-07-01,"Sum of all sales",9056.4
"3576",2020,"July","68144",2020-07-01,"Total number of sales",39
"3577",2020,"July","68152",2020-07-01,"Median monthly sale price",233
"3578",2020,"July","68152",2020-07-01,"Mean monthly sale price",254.685714285714
"3579",2020,"July","68152",2020-07-01,"Sum of all sales",3565.6
"3580",2020,"July","68152",2020-07-01,"Total number of sales",14
"3581",2020,"July","68154",2020-07-01,"Median monthly sale price",240
"3582",2020,"July","68154",2020-07-01,"Mean monthly sale price",241.91075
"3583",2020,"July","68154",2020-07-01,"Sum of all sales",6773.501
"3584",2020,"July","68154",2020-07-01,"Total number of sales",28
"3585",2020,"July","68164",2020-07-01,"Median monthly sale price",203
"3586",2020,"July","68164",2020-07-01,"Mean monthly sale price",223.516648148148
"3587",2020,"July","68164",2020-07-01,"Sum of all sales",12069.899
"3588",2020,"July","68164",2020-07-01,"Total number of sales",54
"3589",2020,"August","68007",2020-08-01,"Median monthly sale price",291.488
"3590",2020,"August","68007",2020-08-01,"Mean monthly sale price",316.132204081633
"3591",2020,"August","68007",2020-08-01,"Sum of all sales",15490.478
"3592",2020,"August","68007",2020-08-01,"Total number of sales",49
"3593",2020,"August","68022",2020-08-01,"Median monthly sale price",397.5
"3594",2020,"August","68022",2020-08-01,"Mean monthly sale price",408.95262962963
"3595",2020,"August","68022",2020-08-01,"Sum of all sales",44166.884
"3596",2020,"August","68022",2020-08-01,"Total number of sales",108
"3597",2020,"August","68102",2020-08-01,"Median monthly sale price",300
"3598",2020,"August","68102",2020-08-01,"Mean monthly sale price",398.3
"3599",2020,"August","68102",2020-08-01,"Sum of all sales",1991.5
"3600",2020,"August","68102",2020-08-01,"Total number of sales",5
"3601",2020,"August","68104",2020-08-01,"Median monthly sale price",156.5
"3602",2020,"August","68104",2020-08-01,"Mean monthly sale price",186.307530612245
"3603",2020,"August","68104",2020-08-01,"Sum of all sales",9129.069
"3604",2020,"August","68104",2020-08-01,"Total number of sales",49
"3605",2020,"August","68105",2020-08-01,"Median monthly sale price",187.25
"3606",2020,"August","68105",2020-08-01,"Mean monthly sale price",190.025
"3607",2020,"August","68105",2020-08-01,"Sum of all sales",3800.5
"3608",2020,"August","68105",2020-08-01,"Total number of sales",20
"3609",2020,"August","68106",2020-08-01,"Median monthly sale price",190
"3610",2020,"August","68106",2020-08-01,"Mean monthly sale price",208.155128205128
"3611",2020,"August","68106",2020-08-01,"Sum of all sales",8118.05
"3612",2020,"August","68106",2020-08-01,"Total number of sales",39
"3613",2020,"August","68107",2020-08-01,"Median monthly sale price",137
"3614",2020,"August","68107",2020-08-01,"Mean monthly sale price",129.205882352941
"3615",2020,"August","68107",2020-08-01,"Sum of all sales",2196.5
"3616",2020,"August","68107",2020-08-01,"Total number of sales",17
"3617",2020,"August","68108",2020-08-01,"Median monthly sale price",99.25
"3618",2020,"August","68108",2020-08-01,"Mean monthly sale price",94.1666666666667
"3619",2020,"August","68108",2020-08-01,"Sum of all sales",565
"3620",2020,"August","68108",2020-08-01,"Total number of sales",6
"3621",2020,"August","68110",2020-08-01,"Median monthly sale price",152.75
"3622",2020,"August","68110",2020-08-01,"Mean monthly sale price",152.75
"3623",2020,"August","68110",2020-08-01,"Sum of all sales",305.5
"3624",2020,"August","68110",2020-08-01,"Total number of sales",2
"3625",2020,"August","68111",2020-08-01,"Median monthly sale price",79.077
"3626",2020,"August","68111",2020-08-01,"Mean monthly sale price",95.9752857142857
"3627",2020,"August","68111",2020-08-01,"Sum of all sales",671.827
"3628",2020,"August","68111",2020-08-01,"Total number of sales",7
"3629",2020,"August","68112",2020-08-01,"Median monthly sale price",127
"3630",2020,"August","68112",2020-08-01,"Mean monthly sale price",154.34
"3631",2020,"August","68112",2020-08-01,"Sum of all sales",1543.4
"3632",2020,"August","68112",2020-08-01,"Total number of sales",10
"3633",2020,"August","68114",2020-08-01,"Median monthly sale price",196
"3634",2020,"August","68114",2020-08-01,"Mean monthly sale price",261.040909090909
"3635",2020,"August","68114",2020-08-01,"Sum of all sales",2871.45
"3636",2020,"August","68114",2020-08-01,"Total number of sales",11
"3637",2020,"August","68116",2020-08-01,"Median monthly sale price",294.5
"3638",2020,"August","68116",2020-08-01,"Mean monthly sale price",303.347518518519
"3639",2020,"August","68116",2020-08-01,"Sum of all sales",24571.149
"3640",2020,"August","68116",2020-08-01,"Total number of sales",81
"3641",2020,"August","68117",2020-08-01,"Median monthly sale price",147.5
"3642",2020,"August","68117",2020-08-01,"Mean monthly sale price",146.991666666667
"3643",2020,"August","68117",2020-08-01,"Sum of all sales",1763.9
"3644",2020,"August","68117",2020-08-01,"Total number of sales",12
"3645",2020,"August","68118",2020-08-01,"Median monthly sale price",304.5
"3646",2020,"August","68118",2020-08-01,"Mean monthly sale price",340.816666666667
"3647",2020,"August","68118",2020-08-01,"Sum of all sales",8179.6
"3648",2020,"August","68118",2020-08-01,"Total number of sales",24
"3649",2020,"August","68122",2020-08-01,"Median monthly sale price",205
"3650",2020,"August","68122",2020-08-01,"Mean monthly sale price",210.998697674419
"3651",2020,"August","68122",2020-08-01,"Sum of all sales",9072.944
"3652",2020,"August","68122",2020-08-01,"Total number of sales",43
"3653",2020,"August","68124",2020-08-01,"Median monthly sale price",247.5
"3654",2020,"August","68124",2020-08-01,"Mean monthly sale price",295.730952380952
"3655",2020,"August","68124",2020-08-01,"Sum of all sales",6210.35
"3656",2020,"August","68124",2020-08-01,"Total number of sales",21
"3657",2020,"August","68127",2020-08-01,"Median monthly sale price",185
"3658",2020,"August","68127",2020-08-01,"Mean monthly sale price",190.684210526316
"3659",2020,"August","68127",2020-08-01,"Sum of all sales",3623
"3660",2020,"August","68127",2020-08-01,"Total number of sales",19
"3661",2020,"August","68130",2020-08-01,"Median monthly sale price",351.5
"3662",2020,"August","68130",2020-08-01,"Mean monthly sale price",390.267441860465
"3663",2020,"August","68130",2020-08-01,"Sum of all sales",16781.5
"3664",2020,"August","68130",2020-08-01,"Total number of sales",43
"3665",2020,"August","68131",2020-08-01,"Median monthly sale price",182.25
"3666",2020,"August","68131",2020-08-01,"Mean monthly sale price",272.664666666667
"3667",2020,"August","68131",2020-08-01,"Sum of all sales",3271.976
"3668",2020,"August","68131",2020-08-01,"Total number of sales",12
"3669",2020,"August","68132",2020-08-01,"Median monthly sale price",326
"3670",2020,"August","68132",2020-08-01,"Mean monthly sale price",354.9
"3671",2020,"August","68132",2020-08-01,"Sum of all sales",5323.5
"3672",2020,"August","68132",2020-08-01,"Total number of sales",15
"3673",2020,"August","68134",2020-08-01,"Median monthly sale price",188.5
"3674",2020,"August","68134",2020-08-01,"Mean monthly sale price",188.530366666667
"3675",2020,"August","68134",2020-08-01,"Sum of all sales",5655.911
"3676",2020,"August","68134",2020-08-01,"Total number of sales",30
"3677",2020,"August","68135",2020-08-01,"Median monthly sale price",247.75
"3678",2020,"August","68135",2020-08-01,"Mean monthly sale price",272.518071428571
"3679",2020,"August","68135",2020-08-01,"Sum of all sales",19076.265
"3680",2020,"August","68135",2020-08-01,"Total number of sales",70
"3681",2020,"August","68137",2020-08-01,"Median monthly sale price",210
"3682",2020,"August","68137",2020-08-01,"Mean monthly sale price",211.315815789474
"3683",2020,"August","68137",2020-08-01,"Sum of all sales",8030.001
"3684",2020,"August","68137",2020-08-01,"Total number of sales",38
"3685",2020,"August","68142",2020-08-01,"Median monthly sale price",265
"3686",2020,"August","68142",2020-08-01,"Mean monthly sale price",323.809368421053
"3687",2020,"August","68142",2020-08-01,"Sum of all sales",6152.378
"3688",2020,"August","68142",2020-08-01,"Total number of sales",19
"3689",2020,"August","68144",2020-08-01,"Median monthly sale price",232.5
"3690",2020,"August","68144",2020-08-01,"Mean monthly sale price",232.871666666667
"3691",2020,"August","68144",2020-08-01,"Sum of all sales",5588.92
"3692",2020,"August","68144",2020-08-01,"Total number of sales",24
"3693",2020,"August","68152",2020-08-01,"Median monthly sale price",235
"3694",2020,"August","68152",2020-08-01,"Mean monthly sale price",224.357142857143
"3695",2020,"August","68152",2020-08-01,"Sum of all sales",1570.5
"3696",2020,"August","68152",2020-08-01,"Total number of sales",7
"3697",2020,"August","68154",2020-08-01,"Median monthly sale price",269.9
"3698",2020,"August","68154",2020-08-01,"Mean monthly sale price",363.23244
"3699",2020,"August","68154",2020-08-01,"Sum of all sales",9080.811
"3700",2020,"August","68154",2020-08-01,"Total number of sales",25
"3701",2020,"August","68164",2020-08-01,"Median monthly sale price",204.75
"3702",2020,"August","68164",2020-08-01,"Mean monthly sale price",233.002333333333
"3703",2020,"August","68164",2020-08-01,"Sum of all sales",13980.14
"3704",2020,"August","68164",2020-08-01,"Total number of sales",60
"3705",2020,"September","68007",2020-09-01,"Median monthly sale price",309.148
"3706",2020,"September","68007",2020-09-01,"Mean monthly sale price",326.389051948052
"3707",2020,"September","68007",2020-09-01,"Sum of all sales",25131.957
"3708",2020,"September","68007",2020-09-01,"Total number of sales",77
"3709",2020,"September","68022",2020-09-01,"Median monthly sale price",410
"3710",2020,"September","68022",2020-09-01,"Mean monthly sale price",426.969934065934
"3711",2020,"September","68022",2020-09-01,"Sum of all sales",38854.264
"3712",2020,"September","68022",2020-09-01,"Total number of sales",91
"3713",2020,"September","68102",2020-09-01,"Median monthly sale price",310
"3714",2020,"September","68102",2020-09-01,"Mean monthly sale price",461.5
"3715",2020,"September","68102",2020-09-01,"Sum of all sales",2307.5
"3716",2020,"September","68102",2020-09-01,"Total number of sales",5
"3717",2020,"September","68104",2020-09-01,"Median monthly sale price",147
"3718",2020,"September","68104",2020-09-01,"Mean monthly sale price",150.292452830189
"3719",2020,"September","68104",2020-09-01,"Sum of all sales",7965.5
"3720",2020,"September","68104",2020-09-01,"Total number of sales",53
"3721",2020,"September","68105",2020-09-01,"Median monthly sale price",175
"3722",2020,"September","68105",2020-09-01,"Mean monthly sale price",177.63121875
"3723",2020,"September","68105",2020-09-01,"Sum of all sales",5684.199
"3724",2020,"September","68105",2020-09-01,"Total number of sales",32
"3725",2020,"September","68106",2020-09-01,"Median monthly sale price",188.06
"3726",2020,"September","68106",2020-09-01,"Mean monthly sale price",215.500555555556
"3727",2020,"September","68106",2020-09-01,"Sum of all sales",7758.02
"3728",2020,"September","68106",2020-09-01,"Total number of sales",36
"3729",2020,"September","68107",2020-09-01,"Median monthly sale price",139
"3730",2020,"September","68107",2020-09-01,"Mean monthly sale price",139.684210526316
"3731",2020,"September","68107",2020-09-01,"Sum of all sales",2654
"3732",2020,"September","68107",2020-09-01,"Total number of sales",19
"3733",2020,"September","68108",2020-09-01,"Median monthly sale price",150.45
"3734",2020,"September","68108",2020-09-01,"Mean monthly sale price",171.139
"3735",2020,"September","68108",2020-09-01,"Sum of all sales",1369.112
"3736",2020,"September","68108",2020-09-01,"Total number of sales",8
"3737",2020,"September","68110",2020-09-01,"Median monthly sale price",81
"3738",2020,"September","68110",2020-09-01,"Mean monthly sale price",88
"3739",2020,"September","68110",2020-09-01,"Sum of all sales",264
"3740",2020,"September","68110",2020-09-01,"Total number of sales",3
"3741",2020,"September","68111",2020-09-01,"Median monthly sale price",86.25
"3742",2020,"September","68111",2020-09-01,"Mean monthly sale price",85.3833333333333
"3743",2020,"September","68111",2020-09-01,"Sum of all sales",1024.6
"3744",2020,"September","68111",2020-09-01,"Total number of sales",12
"3745",2020,"September","68112",2020-09-01,"Median monthly sale price",136.975
"3746",2020,"September","68112",2020-09-01,"Mean monthly sale price",192.7375
"3747",2020,"September","68112",2020-09-01,"Sum of all sales",770.95
"3748",2020,"September","68112",2020-09-01,"Total number of sales",4
"3749",2020,"September","68114",2020-09-01,"Median monthly sale price",340.5
"3750",2020,"September","68114",2020-09-01,"Mean monthly sale price",382.65
"3751",2020,"September","68114",2020-09-01,"Sum of all sales",7653
"3752",2020,"September","68114",2020-09-01,"Total number of sales",20
"3753",2020,"September","68116",2020-09-01,"Median monthly sale price",255
"3754",2020,"September","68116",2020-09-01,"Mean monthly sale price",288.101522222222
"3755",2020,"September","68116",2020-09-01,"Sum of all sales",25929.137
"3756",2020,"September","68116",2020-09-01,"Total number of sales",90
"3757",2020,"September","68117",2020-09-01,"Median monthly sale price",180.25
"3758",2020,"September","68117",2020-09-01,"Mean monthly sale price",167.575
"3759",2020,"September","68117",2020-09-01,"Sum of all sales",1005.45
"3760",2020,"September","68117",2020-09-01,"Total number of sales",6
"3761",2020,"September","68118",2020-09-01,"Median monthly sale price",275
"3762",2020,"September","68118",2020-09-01,"Mean monthly sale price",323.295869565217
"3763",2020,"September","68118",2020-09-01,"Sum of all sales",7435.805
"3764",2020,"September","68118",2020-09-01,"Total number of sales",23
"3765",2020,"September","68122",2020-09-01,"Median monthly sale price",198.5
"3766",2020,"September","68122",2020-09-01,"Mean monthly sale price",204.786444444444
"3767",2020,"September","68122",2020-09-01,"Sum of all sales",9215.39
"3768",2020,"September","68122",2020-09-01,"Total number of sales",45
"3769",2020,"September","68124",2020-09-01,"Median monthly sale price",240
"3770",2020,"September","68124",2020-09-01,"Mean monthly sale price",378.847368421053
"3771",2020,"September","68124",2020-09-01,"Sum of all sales",7198.1
"3772",2020,"September","68124",2020-09-01,"Total number of sales",19
"3773",2020,"September","68127",2020-09-01,"Median monthly sale price",185.5
"3774",2020,"September","68127",2020-09-01,"Mean monthly sale price",204.692857142857
"3775",2020,"September","68127",2020-09-01,"Sum of all sales",5731.4
